Unnamed: 0,User,CREATED_AT,LABEL,STEMMING WORDS,LIKE COUNT,FOLLOWERS COUNT,RETWEET COUNT
103,1.43548E+18,9/8/2021 5:41,Other,ශ්රී ලංකා කැණීම් කළ තෙල් සහ ගෑස් ළිං න් ක් සාර්ථකයි බලශක්ති ඇමති වැඩි විස්තර,20,117259,1
104,1.43546E+18,9/8/2021 4:35,Other,වාසුදේව නානායක්කාර ඇමති සහෝදරයා අද දින පැවති මාධ්ය සාකච්ඡාවකදී ගෘහස්ථ ජල බිල්පත වැඩි නොකරම අධික ලාභ ලබන මහා පරිමාණ කර්මාන්ත සදහා ජල බිල්පත වැඩි වීම සිදු කරන බව නාස්තිය හා දූෂණ නවත්වන බව නව සම්බන්ධතා ලබාදීමෙන් ආදායම වැඩිකරන බව දැනුම දෙන ලදි,0,0,0
105,1.43546E+18,9/8/2021 4:31,Other,සෑම පුද්ගලයෙක්ටම බදු ගොණුවක් විවෘත කරන්න රාජ්ය ඇමති දයාසිරිගෙන් මුදල් ඇමතිට යෝජනාවක්,0,185,0
106,1.43522E+18,9/7/2021 12:49,Other,ඉඩම් අමාත්යංශයේ ඉඩම් හොරා ඇමති නියෝගයෙන් දොට්ට,0,1046,0
107,1.43521E+18,9/7/2021 11:42,Politics,ඇමති බැසිල් පාර්ලිමේන්තුවේදී කවි කියයි,12,117259,3
108,1.4352E+18,9/7/2021 11:06,Politics,ඇමති කබ්රාල් ඇමති ධුරයෙන් සහ මන්ත්රී ධූරයෙ ඉවත් වෙයිද,0,57,0
109,1.43482E+18,9/6/2021 10:25,Politics,ඇමති වාසුට වර්ජන අමතක වේ හදිසි නීතිය ප්රජාතන්ත්රවාදයේම කොටසක් බව කියයි,0,946,0
110,1.4348E+18,9/6/2021 8:31,Other,ට ගිය සීනි ගෙනාපු ගාන රාජ්ය ඇමති පාර්ලිමේන්තුවට කියයි,0,946,0
111,1.43478E+18,9/6/2021 7:18,Other,මගේ අවංක අදහස නම් වනාන්තර රකින කියන්නේ නිශ්ඵල දෙයක් කියන එක යනු ඇමති ආචාර් සරත් වීරසේකර මහතා අළලා සමාජ මාධ්ය තුල නැවත හුවමාරුවන සටහන ව්යාජ ලෙස සංස්කරණ කරන ලද අසත්ය සටහනක වේ,9,2614,5
112,1.43473E+18,9/6/2021 4:09,Other,සල්ලි එපා කොරෝනා දෙදිනෙන් සුවයි මගේ වට්ටෝරුව ඇමති ඉල්ලුව විලච්චි වෙද මහතා,0,1780,0
113,1.4346E+18,9/5/2021 19:14,Politics,කැරලිකාර ඇමති තුන් කට්ටුවෙ අයෙකු බැසිල් තුති හා උපදෙස,0,946,0
114,1.43457E+18,9/5/2021 17:17,Other,වරාය ගුවන තොටුපල කර්මාන්ත පුරය කාලයේ වගේ කිව්වනම් ඕක විස්වාස කරන්න තිබ්බා පෝස්ට් වල දාල තියෙන්නෙත් නාමල් රාජපක්ශ ඇමති තුමා ප්රදානත්වයෙන් එන්නත කරනය කරනවා කියලා,1,144,0
115,1.43432E+18,9/5/2021 1:04,Other,ඉතාලි සමඟ බහුආංශික හවුල්කාරිත්වය පිළිබඳ විදේශ ඇමති ප්රසාදය,5,23346,2
116,1.43411E+18,9/4/2021 11:18,Other,පහන්තුඩාවේ සිද්ධියට සම්බන්ධ නොවන යුවල ඡායාරූප පළ වීම ගැන විමර්ශනයක් පවත්වන්නැයි ඇමති සරත් වීරසේකර නියෝග කරයි,1,383,0
117,1.43408E+18,9/4/2021 9:19,Other,බලන්න මිලියන ක් කියන්නෙ ඇමති කෙනෙක් දෙන රථයක වටිනාකමටත් අඩුයි ඇමරිකාව ඒක දෙනකම්ම හිටියනෙ අපෙ දේශයටත් ආගමටත් හෙන ආදරෙයි කියන දෙශපාලකයො අපෙ රටෙ ප්රධානම බෞද්ධ සිද්ධස්ථානයෙ පිහිටි පවුරානික ගොඩනැගිල්ලක් අපි ජාතියක් විදියට ලැජ්ජා වෙන්න ඕනා,4,1300,0
118,1.43406E+18,9/4/2021 7:48,Other,සැඟවූ සීනි හිටපු ඇමති රවීගේ දියණියගේ සමාගමේද,0,1046,0
120,1.43344E+18,9/2/2021 14:35,Other,වයස අවුරුදු ත් අතර පුද්ගලයින් කොවිඩ් එන්නත දීම ඇරඹෙයි ඇමති ද හරි අමාත්යංශය ද හරි,1,8808,0
121,1.4334E+18,9/2/2021 11:54,Other,සහල සහ සීනි සම්බන්ධ පාලන මිල අද රාත්රියේ දී ගැසට් කිරීමට නියමිතයි පාරිභෝගික ආරක්ෂණ රාජ්ය ඇමති,1,2240,0
122,1.43338E+18,9/2/2021 10:38,Other,කෘෂිකර්ම ඇමති කුරුණෑගල කාබනික පොහොර නිෂ්පාදනය කිරීමේ කටයුතු සොයා බලයි,7,8873,4
123,1.43338E+18,9/2/2021 10:25,Other,ඇමති මාරැ උනාට වැඩක් නැ,1,657,0
124,1.43337E+18,9/2/2021 10:09,Other,රන්ජන් නිදහස ඕන නම් රන්ජන් කළ යුතු දේ ගැන රාජ්ය ඇමති ලොහාන් කියයි,0,1780,0
125,1.43336E+18,9/2/2021 9:37,Other,නිදහස ඕන නම් සමස්ත විනිසුරුවරු සමාව ගන්න බන්ධනාගාර රාජ්ය ඇමති රන්ජන් කියයි,1,1430,0
126,1.43335E+18,9/2/2021 8:59,Other,මැති ඇමති උනු පලියට අනවශ්ය විදියට කිසිම දේක ඇඟිලි ගහන්න දෙන්නත් හොඳ නෑ පොලිසිය හමුදාව වෛද්ය ක්ෂේත්රය වගේ එකී මෙකී නොකී කිසිම අංශයක වැදගත් නිලධාරීන කිසිම කෙනෙක් සර් බර් ගගා ඔලුව නවලා තමන්ගෙ රැකියාව හෑල්ලු කරගන්න ඕනත් නෑ,3,2458,0
128,1.43333E+18,9/2/2021 7:27,Other,අපෙ හුත්තලාට පුළුවන් මෙ වගෙ දේවල අල්ලන්න තමයි මේක ඇමති පුතෙක් හරි දුවෙක් හරි කරානම් නිකන් යට ගහනව,1,15,0
129,1.43332E+18,9/2/2021 6:55,Other,නිදහස ඕන නම් රන්ජන් කළ යුතු දේ ගැන බන්ධනාගාර රාජ්ය ඇමති කියයි,0,1046,0
130,1.43626E+18,9/10/2021 9:23,Politics,ආණ්ඩුවේ මන්ත්රීවරු කට අධීක්ෂණ මන්ත්රී ධුර වාහන ඇතුළු අමතර පහසුකම්,0,206,0
131,1.4338E+18,9/3/2021 14:50,Other,ඉල්ලූ පරිප්පු ප්රමාණය නොදුන්නාට සතොස ශාඛා කළමණාකරු නාගරික මන්ත්රී පහරදෙයි වීඩියෝ සහිතයි වැඩි විස්තර,18,117259,3
132,1.43375E+18,9/3/2021 10:53,Other,බදියුදීන් ට ජංගම දුරකථනය දුන් ජේලර් ට වව්නියා ස්ථාන මාරුවක් රිමාන්ඩ් භාරයේ පසුවන පාර්ලිමේන්තු මන්ත්රී රිෂාඩ් බදියුදීන් මහතාට ජංගම දුරකථනයක ලබාදුන් බවට හඳුනාගත ජේලර්වරයා ස්ථාන මරුවීමක් ලබාදී තිබේ වැඩි විස්තර,9,117259,2
133,1.43362E+18,9/3/2021 2:29,Other,වී සීනි තොග ගබඩා වැටලීම ඇස්බැන්දුමක් වෛද්ය රාජිත සේනාරත්න අසෝක ඩයස් සමගි ජන බලවේග ජ්යෙෂ්ඨ උප සභාපති කලුතර දිස්ත්රික් පාර්ලිමේන්තු මන්ත්රී ගරු වෛද්ය රාජිත සේනාරත්න මහතා සමග පැවැත්වූ පැතිකඩ සංවාදය හදිසි නීති රෙගුලාසි සේවක මර්දනය සඳහායි,0,157,0
134,1.43362E+18,9/3/2021 2:21,Other,පක්ෂයක හෝ සිවිල් සංවිදානයක එකක් නැතුව ප්රාදේශීය දේශපාලකයෙක් සමග වලියක් දාගෙන බලන්නකෝ වෙන දේ කොන්ද කෙලි තියාගෙන වැඩ කරන්නෙ කොහොම ඔයා ලංකාවේ නෙමෙයිද ඉන්නේ දැක්කෙ නැද්ද මේ ලඟදි අර තිස්ස කුට්ටිආරච්චි කියන මෝඩ මන්ත්රී ප්රසිද්දියේ රාජ්ය නිලධාරිණියකට බැන හැටි,1,325,0
135,1.43361E+18,9/3/2021 2:14,Politics,පාර්ලිමේන්තු මන්ත්රී ආචාර් හර්ෂ ද සිල්වාගෙන් සැර ප්රකාශයක්,0,157,0
136,1.43625E+18,9/10/2021 8:40,Other,පාසල් විවෘත කිරීමට ජනපති නිර්දේශ ඉල්ලයි ජනාධිපති ගෝඨාභය රාජපක්ෂ මහතාගේ ප්රධානත්වය අද පෙරවරුවේ පැවැති කොවිඩ් මර්දන විශේෂ කමිටු රැස්වීමේ දී පාසල් ඇරඹී කෙරෙහි විශේෂ අවධානය යොමුවී තිබේ වැඩි විස්තර,17,117259,4
137,1.43623E+18,9/10/2021 7:40,Other,එළඹෙන සැප්තැම්බර් වනදා අමෙරිකාව නිව්යෝර්ක් නුවර පැවැත්වී නියමිත එක්සත ජාතීන් වෙනි මහා මණ්ඩල සැසිවාර ජනාධිපති ගෝඨාභය රාජපක්ෂ මහතා එක්වී නියමිතයි ජනාධිපති මාධ්ය අංශය,0,10,0
